timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-11-30T17:41:32,codecarbon,3a58b6bd-4549-4cd3-8ae7-b702c5ec8492,6.493414402008057,0.00010359518554346746,1.5953884833136656e-05,39.56770037064855,119.65611046341056,23.425100326538086,6.46389481000053e-05,0.00017674569695280695,4.206735204541133e-05,0.0002834519970982236,Germany,DEU,,,,Linux-5.15.0-88-generic-x86_64-with-glibc2.35,3.10.12,2.3.1,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,,,62.46693420410156,machine,N,1.0
