timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-03T21:17:27,codecarbon,d6d5a02e-8382-4a06-a74b-d86ab5549d9c,79.66471552848816,0.0014660951297814626,1.840331845856132e-05,40.09984687628476,252.09325409477105,23.425100326538086,0.0010290668601972836,0.0024683372524449965,0.0005140525037288241,0.004011456616371106,Germany,DEU,,,,Linux-5.15.0-88-generic-x86_64-with-glibc2.35,3.10.12,2.3.1,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,,,62.46693420410156,machine,N,1.0
