timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-03T20:17:25,codecarbon,ca4c56be-78be-4bdc-93f7-53f76ae033b7,0.007184267044067383,9.575580958631156e-08,1.3328542633362257e-05,38.55569305849951,94.4797577357448,23.425100326538086,7.505589337888918e-08,1.5027790212229775e-07,3.666849078854284e-08,2.6200228628972976e-07,Germany,DEU,,,,Linux-5.15.0-88-generic-x86_64-with-glibc2.35,3.10.12,2.3.1,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,,,62.46693420410156,machine,N,1.0
