timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-03T20:18:43,codecarbon,b28dcda6-2602-4736-98b7-72ecffe4a60d,34.657281160354614,0.0008839973815840273,2.5506830079771388e-05,40.39410416404536,189.78391116227496,23.425100326538086,0.00039269565554516175,0.0018024850530977687,0.00022356898445411046,0.002418749693097041,Germany,DEU,,,,Linux-5.15.0-88-generic-x86_64-with-glibc2.35,3.10.12,2.3.1,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,,,62.46693420410156,machine,N,1.0
